video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/04.mp4,sit_down,3,1,GMDCSA24,GMDCSA24:3,62,78,78,16,10,10,2.985223145430121,0,90
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/04.mp4,sit_down,3,1,GMDCSA24,GMDCSA24:3,64,80,80,16,10,10,2.985223145430121,0,90
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,38,54,54,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,40,56,56,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,42,58,58,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,44,60,60,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,46,62,62,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,48,64,64,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,50,66,66,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,52,68,68,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,54,70,70,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,56,72,72,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,58,74,74,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,60,76,76,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,62,78,78,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/12.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,64,80,80,16,10,10,1.499063085571518,0,91
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,0,16,16,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,2,18,18,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,4,20,20,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,6,22,22,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,8,24,24,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,10,26,26,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,12,28,28,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,14,30,30,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,16,32,32,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,18,34,34,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,20,36,36,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,22,38,38,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,24,40,40,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,26,42,42,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,28,44,44,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,30,46,46,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,32,48,48,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,34,50,50,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,36,52,52,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,38,54,54,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,40,56,56,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,42,58,58,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,44,60,60,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,46,62,62,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,48,64,64,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,50,66,66,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,52,68,68,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,54,70,70,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,56,72,72,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,58,74,74,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,60,76,76,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,62,78,78,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,64,80,80,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,66,82,82,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,68,84,84,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,70,86,86,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,72,88,88,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,74,90,90,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,76,92,92,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,78,94,94,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,80,96,96,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,82,98,98,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,84,100,100,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,86,102,102,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,88,104,104,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,90,106,106,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,92,108,108,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 3/ADL/10.mp4,walk,3,1,GMDCSA24,GMDCSA24:3,94,110,110,16,10,10,2.9838582117761865,0,120
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/05.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.9826037275798623,1,19
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/05.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.9826037275798623,1,19
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/07.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.9817447436175333,1,20
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/07.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.9817447436175333,1,20
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/17.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.98725725528302,1,21
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/17.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.98725725528302,1,21
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/17.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,4,20,20,16,10,10,2.98725725528302,1,21
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/16.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.983548264522515,0,29
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/16.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.983548264522515,0,29
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/16.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,4,20,20,16,10,10,2.983548264522515,1,29
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/16.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,6,22,22,16,10,10,2.983548264522515,1,29
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/16.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,8,24,24,16,10,10,2.983548264522515,1,29
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/16.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,10,26,26,16,10,10,2.983548264522515,1,29
/data/final_project_dataset/GMDCSA24/Subject 4/Fall/16.mp4,fall,4,1,GMDCSA24,GMDCSA24:4,12,28,28,16,10,10,2.983548264522515,1,29
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/20.mp4,other,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.984921296243451,0,32
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/20.mp4,other,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.984921296243451,0,32
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/20.mp4,other,4,1,GMDCSA24,GMDCSA24:4,4,20,20,16,10,10,2.984921296243451,0,32
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/20.mp4,other,4,1,GMDCSA24,GMDCSA24:4,6,22,22,16,10,10,2.984921296243451,0,32
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/15.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.983356995878339,0,35
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/15.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.983356995878339,0,35
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/15.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,4,20,20,16,10,10,2.983356995878339,0,35
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/15.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,6,22,22,16,10,10,2.983356995878339,0,35
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/15.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,8,24,24,16,10,10,2.983356995878339,0,35
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,sitting,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.982776089159068,0,38
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,sitting,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.982776089159068,0,38
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,sitting,4,1,GMDCSA24,GMDCSA24:4,4,20,20,16,10,10,2.982776089159068,0,38
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,sitting,4,1,GMDCSA24,GMDCSA24:4,6,22,22,16,10,10,2.982776089159068,0,38
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,sitting,4,1,GMDCSA24,GMDCSA24:4,8,24,24,16,10,10,2.982776089159068,0,38
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,sitting,4,1,GMDCSA24,GMDCSA24:4,10,26,26,16,10,10,2.982776089159068,0,38
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,sitting,4,1,GMDCSA24,GMDCSA24:4,12,28,28,16,10,10,2.982776089159068,0,38
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/17.mp4,walk,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.987775820433602,0,42
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/17.mp4,walk,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.987775820433602,0,42
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/17.mp4,walk,4,1,GMDCSA24,GMDCSA24:4,4,20,20,16,10,10,2.987775820433602,0,42
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/17.mp4,walk,4,1,GMDCSA24,GMDCSA24:4,6,22,22,16,10,10,2.987775820433602,0,42
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/17.mp4,walk,4,1,GMDCSA24,GMDCSA24:4,8,24,24,16,10,10,2.987775820433602,0,42
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/17.mp4,walk,4,1,GMDCSA24,GMDCSA24:4,10,26,26,16,10,10,2.987775820433602,0,42
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/17.mp4,walk,4,1,GMDCSA24,GMDCSA24:4,12,28,28,16,10,10,2.987775820433602,0,42
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/17.mp4,walk,4,1,GMDCSA24,GMDCSA24:4,14,30,30,16,10,10,2.987775820433602,0,42
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/17.mp4,walk,4,1,GMDCSA24,GMDCSA24:4,16,32,32,16,10,10,2.987775820433602,0,42
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/12.mp4,other,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.985143972216092,0,45
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/12.mp4,other,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.985143972216092,0,45
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/12.mp4,other,4,1,GMDCSA24,GMDCSA24:4,4,20,20,16,10,10,2.985143972216092,0,45
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/12.mp4,other,4,1,GMDCSA24,GMDCSA24:4,6,22,22,16,10,10,2.985143972216092,0,45
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/12.mp4,other,4,1,GMDCSA24,GMDCSA24:4,8,24,24,16,10,10,2.985143972216092,0,45
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/12.mp4,other,4,1,GMDCSA24,GMDCSA24:4,10,26,26,16,10,10,2.985143972216092,0,45
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/12.mp4,other,4,1,GMDCSA24,GMDCSA24:4,12,28,28,16,10,10,2.985143972216092,0,45
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/12.mp4,other,4,1,GMDCSA24,GMDCSA24:4,14,30,30,16,10,10,2.985143972216092,0,45
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/12.mp4,other,4,1,GMDCSA24,GMDCSA24:4,16,32,32,16,10,10,2.985143972216092,0,45
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/12.mp4,other,4,1,GMDCSA24,GMDCSA24:4,18,34,34,16,10,10,2.985143972216092,0,45
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,other,4,1,GMDCSA24,GMDCSA24:4,14,30,30,16,10,10,2.982776089159068,0,55
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,other,4,1,GMDCSA24,GMDCSA24:4,16,32,32,16,10,10,2.982776089159068,0,55
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,other,4,1,GMDCSA24,GMDCSA24:4,18,34,34,16,10,10,2.982776089159068,0,55
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,other,4,1,GMDCSA24,GMDCSA24:4,20,36,36,16,10,10,2.982776089159068,0,55
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,other,4,1,GMDCSA24,GMDCSA24:4,22,38,38,16,10,10,2.982776089159068,0,55
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,other,4,1,GMDCSA24,GMDCSA24:4,24,40,40,16,10,10,2.982776089159068,0,55
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,other,4,1,GMDCSA24,GMDCSA24:4,26,42,42,16,10,10,2.982776089159068,0,55
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/08.mp4,other,4,1,GMDCSA24,GMDCSA24:4,28,44,44,16,10,10,2.982776089159068,0,55
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,4,20,20,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,6,22,22,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,8,24,24,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,10,26,26,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,12,28,28,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,14,30,30,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,16,32,32,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,18,34,34,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,20,36,36,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,22,38,38,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,24,40,40,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,26,42,42,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,28,44,44,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,30,46,46,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/16.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,32,48,48,16,10,10,2.9842103050993103,0,58
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,4,20,20,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,6,22,22,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,8,24,24,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,10,26,26,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,12,28,28,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,14,30,30,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,16,32,32,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,18,34,34,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,20,36,36,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,22,38,38,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,24,40,40,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,26,42,42,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,28,44,44,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,30,46,46,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,32,48,48,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,34,50,50,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,36,52,52,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,38,54,54,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,40,56,56,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,42,58,58,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/10.mp4,lying,4,1,GMDCSA24,GMDCSA24:4,44,60,60,16,10,10,2.9840952410711497,0,70
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/14.mp4,standing,4,1,GMDCSA24,GMDCSA24:4,0,16,16,16,10,10,2.9859132319300077,0,72
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/14.mp4,standing,4,1,GMDCSA24,GMDCSA24:4,2,18,18,16,10,10,2.9859132319300077,0,72
/data/final_project_dataset/GMDCSA24/Subject 4/ADL/14.mp4,standing,4,1,GMDCSA24,GMDCSA24:4,4,20,20,16,10,10,2.9859132319300077,0,72
