video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame,vjepa_feature_path,vjepa_model_name,vjepa_latent_dim,vjepa_observed_tokens,vjepa_future_tokens
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/14.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,44,60,60,16,10,10,1.5012344488088096,0,83,/data/final_project_dataset/vjepa_latents/window_latents/7ffde583d48ecb72.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/14.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,46,62,62,16,10,10,1.5012344488088096,0,83,/data/final_project_dataset/vjepa_latents/window_latents/4401ce927ef3a285.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/14.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,48,64,64,16,10,10,1.5012344488088096,0,83,/data/final_project_dataset/vjepa_latents/window_latents/437b15258b8e3f55.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/14.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,50,66,66,16,10,10,1.5012344488088096,0,83,/data/final_project_dataset/vjepa_latents/window_latents/e31cb9f37998823c.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/14.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,52,68,68,16,10,10,1.5012344488088096,0,83,/data/final_project_dataset/vjepa_latents/window_latents/26f0ad77b403143e.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/14.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,54,70,70,16,10,10,1.5012344488088096,0,83,/data/final_project_dataset/vjepa_latents/window_latents/390b9d181cfe0ef6.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/14.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,56,72,72,16,10,10,1.5012344488088096,0,83,/data/final_project_dataset/vjepa_latents/window_latents/109225f30b4f6627.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/de20610327022aff.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/e39584595f0d0be3.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/58ed7612fa398b3c.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/70acb3daf12ebf90.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/cda0a5a63be64f2d.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/267cbe0fc873f687.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/24a2817f37af19b0.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/b7346c552e29d2f4.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/c4044244e132e8d8.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/cf3ac1370371cf75.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/a729148afcd4247b.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/4545496b933b0d17.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,24,40,40,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/87fec1d06080c664.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,26,42,42,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/dfafd25b79ae770b.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,28,44,44,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/2512fce574f990a0.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,30,46,46,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/b2713b793dde880d.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,32,48,48,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/aa247ff1aad4db91.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,34,50,50,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/495e99b9036955b8.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,36,52,52,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/a35546cb18b59d5a.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,38,54,54,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/c33494fde52b620a.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,40,56,56,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/4c6cc8a8c29f74fe.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,42,58,58,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/7050e15d0151c5e5.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,44,60,60,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/03eb771a2ead5265.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,46,62,62,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/905c611f49c9348f.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,48,64,64,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/381bcd54ab45bc6e.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,50,66,66,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/f98433d5b7a421a7.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,52,68,68,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/9a68794cffcacde0.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,54,70,70,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/1265faf1fd9f70a2.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,56,72,72,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/f06bd6d88ece07fa.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,58,74,74,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/fcbfff12af0a1106.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,60,76,76,16,10,10,2.985102386222032,0,87,/data/final_project_dataset/vjepa_latents/window_latents/89504a6dfe5af43e.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/8724dccd8b612e64.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/bd4da6163de99381.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/06568a1ab227c1d2.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/1754eb403a244b72.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/d1079e54834dd185.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/9bfd73541bf175c0.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/067f564402cbcb93.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/7d73084b9c1278be.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/d5f8004125081bda.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/a27281125d54868b.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/138a184fc07bdd1e.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/eaec5b7f16eca039.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,24,40,40,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/1a6426b7a49021b9.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,26,42,42,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/8f37918f1802eda9.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,28,44,44,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/bcab517dfb7a10ae.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,30,46,46,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/7dc229d89d7868fa.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,32,48,48,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/f62321f1b581a74c.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,34,50,50,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/062201d25fd9524a.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,36,52,52,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/0c71aff5cd1211a5.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,38,54,54,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/c711750dbea77f0e.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,40,56,56,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/bd14b148cdc5e5f6.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,42,58,58,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/0626b11059aacc61.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,44,60,60,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/72393c62aee699dc.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,46,62,62,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/cd5a6f4a07e7fb52.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,48,64,64,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/da31da1f3f3a7757.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,50,66,66,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/7ccdc3baea471bd6.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,52,68,68,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/7259ee3d7d78df8b.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,54,70,70,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/1a6aa13b78c3ef50.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,56,72,72,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/638c6609528e3ebd.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,58,74,74,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/d984a5501edf5d7a.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,60,76,76,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/535ac1a456e8ac42.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,62,78,78,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/b0ee6baeb3b09aef.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,64,80,80,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/f8baf1c2e7d9841b.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,66,82,82,16,10,10,2.9860994904877587,0,94,/data/final_project_dataset/vjepa_latents/window_latents/437957c676c27fa8.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,68,84,84,16,10,10,2.9860994904877587,1,94,/data/final_project_dataset/vjepa_latents/window_latents/30f34f3727645027.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,70,86,86,16,10,10,2.9860994904877587,1,94,/data/final_project_dataset/vjepa_latents/window_latents/f1299d5fe7c86375.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,72,88,88,16,10,10,2.9860994904877587,1,94,/data/final_project_dataset/vjepa_latents/window_latents/4269e5ea912e4ea9.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,74,90,90,16,10,10,2.9860994904877587,1,94,/data/final_project_dataset/vjepa_latents/window_latents/7fc7f1299ffb4f32.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/18.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,76,92,92,16,10,10,2.9860994904877587,1,94,/data/final_project_dataset/vjepa_latents/window_latents/44c4d422775855cb.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/066b9cd7df63a6d8.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/3ee1484e730ee58e.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/a25efb800920e999.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/c0b0735ac81a5dee.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/c7cda36e74acbfb3.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/a3e8869b2035c62d.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/b12d2eb181ce0be3.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/196a968d7c6a6045.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/073cf37a0c923bba.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/171738dab13de952.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/eb4d10f5cd35d7c0.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/87bc65c36348fc16.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,24,40,40,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/d3ff609839e18af3.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,26,42,42,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/d63ece067794fbca.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,28,44,44,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/888b2a3f8ebfb8d3.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,30,46,46,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/82d715978ec766b9.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,32,48,48,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/ee4933944be8a084.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,34,50,50,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/690ec5ed9e070934.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,36,52,52,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/52ee649b9fa70a5c.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,38,54,54,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/e8cd71718ec51abe.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,40,56,56,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/53ee0f15feb656ea.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,42,58,58,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/276f7b4ca57df384.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,44,60,60,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/841f3f81318a0b40.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,46,62,62,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/7dd9cd929c64a34a.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,48,64,64,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/efb9f857638889ab.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sitting,2,1,GMDCSA24,GMDCSA24:2,50,66,66,16,10,10,1.5001628748264098,0,102,/data/final_project_dataset/vjepa_latents/window_latents/b9c72364dc5fb9ad.npz,,,,
