path,label,start,end,subject,cam,dataset
falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37,9,0.0,2.415,-1,-1,OOPS
falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37,1,2.415,4.46205,-1,-1,OOPS
falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,9,0.0,3.552,-1,-1,OOPS
falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,1,3.552,4.37865,-1,-1,OOPS
falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,9,0.0,4.519,-1,-1,OOPS
falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,1,4.519,6.174,-1,-1,OOPS
falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,2,6.174,9.38282,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy23,9,0.0,2.393,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy23,1,2.393,3.978,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy23,2,3.978,4.64399,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy27,9,0.0,3.47,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy27,1,3.47,4.741,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy27,2,4.741,11.67835,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy28,9,0.0,12.413,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy28,8,12.413,15.266,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy28,1,15.266,18.234,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy28,9,18.234,24.00701,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy33,8,0.0,4.19,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy33,1,4.19,5.828,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy33,2,5.828,8.055,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy33,8,8.055,10.635,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy33,1,10.635,12.988,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy33,2,12.988,16.87601,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy57,9,0.0,4.122,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy57,1,4.122,5.344,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy57,2,5.344,7.535,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy57,7,7.535,8.547,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy57,0,8.547,9.148,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy57,9,9.148,34.74392,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy6,8,0.0,2.526,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy6,9,2.526,4.316,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy6,1,4.316,6.763,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy6,2,6.763,7.918,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy79,4,0.0,10.05399,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy84,0,0.0,3.167,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy84,8,3.167,3.824,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy84,0,3.824,5.724,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy84,1,5.724,6.932,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy84,2,6.932,9.475,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part1December2017_FailArmy84,7,9.475,9.95299,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy10,9,0.0,3.356,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy10,1,3.356,4.922,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy10,7,4.922,7.26299,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy58,0,0.0,2.075,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy58,1,2.075,4.108,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy58,2,4.108,6.34,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy58,9,6.34,7.48,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy58,0,7.48,7.892,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy58,15,7.892,9.039,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy58,1,9.039,11.083,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy58,7,11.083,12.09501,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy74,9,0.0,1.687,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy74,0,1.687,2.23,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy74,1,2.23,3.964,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy74,11,3.964,5.71199,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy87,0,0.0,0.965,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy87,1,0.965,1.967,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy87,2,1.967,2.706,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy87,9,2.706,6.218,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy90,9,0.0,4.603,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy90,15,4.603,5.028,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy90,1,5.028,6.301,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy90,2,6.301,7.793,-1,-1,OOPS
falls/BestFailsoftheYear2017-Part2December2017_FailArmy90,7,7.793,9.692,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy105,9,0.0,2.549,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy105,1,2.549,3.096,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy105,2,3.096,7.61,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy105,4,7.61,9.57624,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy123,9,0.0,2.437,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy123,1,2.437,4.68,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy123,2,4.68,6.819,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy24,8,0.0,1.486,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy24,1,1.486,3.754,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy24,2,3.754,6.479,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy43,9,0.0,1.048,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy43,9,1.048,3.843,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy43,1,3.843,5.1,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy43,2,5.1,6.678,-1,-1,OOPS
falls/BestFailsoftheYear2017SoFar_FailArmy43,7,6.678,7.367,-1,-1,OOPS
falls/BestFailsoftheYear2018SoFar_FailArmy55,9,0.0,1.76,-1,-1,OOPS
falls/BestFailsoftheYear2018SoFar_FailArmy55,15,1.76,2.656,-1,-1,OOPS
falls/BestFailsoftheYear2018SoFar_FailArmy55,1,2.656,3.8,-1,-1,OOPS
falls/BestFunnyKidFailsCompilationPart2_FailArmy201615,0,0.0,7.587,-1,-1,OOPS
falls/BestFunnyKidFailsCompilationPart2_FailArmy201615,1,7.587,8.37504,-1,-1,OOPS
falls/BestFunnyKidFailsCompilationPart2_FailArmy201618,11,0.0,6.715,-1,-1,OOPS
falls/BestFunnyKidFailsCompilationPart2_FailArmy201618,1,6.715,8.621,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy4,2,0.0,2.537,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy4,7,2.537,3.813,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy4,8,3.813,6.192,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy4,1,6.192,7.174,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy4,2,7.174,10.19299,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy41,8,0.0,0.642,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy41,15,0.642,1.808,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy41,1,1.808,3.549,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy41,2,3.549,6.942,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy42,9,0.0,5.711,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy42,1,5.711,7.453,-1,-1,OOPS
falls/BigAir-SoaringwithStyleSeptember2017_FailArmy42,9,7.453,9.61399,-1,-1,OOPS
falls/BigAirFailsCompilation_IBelieveICanFlyByFailArmy201631,1,0.0,1.328,-1,-1,OOPS
falls/BigAirFailsCompilation_IBelieveICanFlyByFailArmy201631,2,1.328,3.529,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201710,9,0.0,3.342,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201710,1,3.342,4.603,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201710,7,4.603,5.526,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201710,0,5.526,7.40701,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201717,9,0.0,20.086,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201717,0,20.086,24.234,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201717,9,24.234,30.017,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201717,1,30.017,32.229,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201717,2,32.229,36.837,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201728,15,0.0,0.585,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201728,15,0.585,1.476,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201728,15,1.476,2.309,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201728,15,2.309,3.105,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201728,9,3.105,3.94701,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201736,9,0.0,3.101,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201736,0,3.101,4.501,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201736,1,4.501,6.079,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201736,2,6.079,8.075,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201746,9,0.0,6.755,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201746,1,6.755,7.486,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201746,9,7.486,9.79882,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201756,8,0.0,1.97,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201756,0,1.97,3.154,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201756,1,3.154,4.128,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201756,2,4.128,6.63,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201756,7,6.63,8.552,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201756,0,8.552,12.23692,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201789,9,0.0,2.602,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201789,1,2.602,3.797,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201789,2,3.797,5.373,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201789,7,5.373,8.102,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201789,0,8.102,9.056,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201789,9,9.056,10.998,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201797,8,0.0,2.638,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201797,15,2.638,3.315,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201797,1,3.315,4.242,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201797,2,4.242,6.919,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201799,9,0.0,0.909,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201799,0,0.909,1.852,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201799,15,1.852,2.508,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201799,1,2.508,3.747,-1,-1,OOPS
falls/BoatloadsofFails-ThrowbackThursdayAugust201799,2,3.747,11.51151,-1,-1,OOPS
falls/BowlingForFails-SubmissionShowApril2018_FailArmy12,0,0.0,0.981,-1,-1,OOPS
falls/BowlingForFails-SubmissionShowApril2018_FailArmy12,1,0.981,1.96,-1,-1,OOPS
falls/BowlingForFails-SubmissionShowApril2018_FailArmy12,7,1.96,4.99,-1,-1,OOPS
falls/BowlingForFails-SubmissionShowApril2018_FailArmy37,8,0.0,0.84,-1,-1,OOPS
falls/BowlingForFails-SubmissionShowApril2018_FailArmy37,1,0.84,1.87,-1,-1,OOPS
falls/BowlingForFails-SubmissionShowApril2018_FailArmy37,2,1.87,2.534,-1,-1,OOPS
falls/BowlingForFails-SubmissionShowApril2018_FailArmy37,7,2.534,4.938,-1,-1,OOPS
falls/BowlingForFails-SubmissionShowApril2018_FailArmy37,11,4.938,6.847,-1,-1,OOPS
falls/BowlingForFails-SubmissionShowApril2018_FailArmy37,7,6.847,7.407,-1,-1,OOPS
falls/BrainFreezeIsReal-FailsoftheMonthJune2017_FailArmy11,9,0.0,1.672,-1,-1,OOPS
falls/BrainFreezeIsReal-FailsoftheMonthJune2017_FailArmy11,0,1.672,2.811,-1,-1,OOPS
falls/BrainFreezeIsReal-FailsoftheMonthJune2017_FailArmy11,1,2.811,4.966,-1,-1,OOPS
falls/BrainFreezeIsReal-FailsoftheMonthJune2017_FailArmy11,2,4.966,8.02,-1,-1,OOPS
falls/BrainFreezeIsReal-FailsoftheMonthJune2017_FailArmy50,9,0.0,1.296,-1,-1,OOPS
falls/BrainFreezeIsReal-FailsoftheMonthJune2017_FailArmy50,1,1.296,3.578,-1,-1,OOPS
falls/BrainFreezeIsReal-FailsoftheMonthJune2017_FailArmy50,2,3.578,3.93727,-1,-1,OOPS
falls/BreakStuff-IHopeWeKepttheReceipt14,9,0.0,3.784,-1,-1,OOPS
falls/BreakStuff-IHopeWeKepttheReceipt14,1,3.784,6.89,-1,-1,OOPS
falls/BreakStuff-IHopeWeKepttheReceipt14,2,6.89,14.969,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy18,9,0.0,2.85,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy18,15,2.85,3.257,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy18,1,3.257,4.767,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy18,2,4.767,6.03501,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy19,0,0.0,2.853,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy19,1,2.853,4.686,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy19,2,4.686,6.165,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy19,7,6.165,8.836,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy19,12,8.836,9.035,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy19,9,9.035,12.622,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy19,1,12.622,14.181,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy19,9,14.181,17.4,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy21,0,0.0,1.545,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy21,1,1.545,2.454,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy21,2,2.454,3.14,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy21,7,3.14,6.24601,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy22,0,0.0,4.179,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy22,1,4.179,7.379,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy22,2,7.379,10.887,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy22,7,10.887,13.836,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy22,1,13.836,15.968,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy22,7,15.968,17.004,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy22,9,17.004,26.633,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy28,9,0.0,1.524,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy28,1,1.524,2.772,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy28,7,2.772,5.055,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy28,0,5.055,8.23333,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy35,4,0.0,1.753,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy35,9,1.753,6.368,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy35,1,6.368,8.533,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy35,9,8.533,9.36667,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy7,0,0.0,3.647,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy7,9,3.647,5.293,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy7,1,5.293,7.579,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy7,0,7.579,10.26,-1,-1,OOPS
falls/BreakYourself-FailsoftheWeekSeptember2017_FailArmy7,1,10.26,12.867,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201614,9,0.0,0.797,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201614,1,0.797,2.469,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201614,7,2.469,4.192,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201614,0,4.192,6.57324,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201628,9,0.0,2.261,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201628,0,2.261,2.912,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201628,1,2.912,3.46,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201628,2,3.46,7.39299,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201638,9,0.0,7.1,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201638,1,7.1,8.186,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201638,2,8.186,13.159,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201638,9,13.159,22.244,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201638,1,22.244,24.249,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201638,2,24.249,26.15949,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201645,9,0.0,0.603,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201645,15,0.603,4.279,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201645,1,4.279,6.535,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy201645,9,6.535,10.147,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy20169,9,0.0,4.803,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy20169,1,4.803,5.916,-1,-1,OOPS
falls/BrotherFails_BrosForLifeByFailArmy20169,2,5.916,7.65494,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy21,9,0.0,3.663,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy21,1,3.663,4.872,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy21,2,4.872,5.324,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy21,7,5.324,7.175,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy28,9,0.0,1.65,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy28,15,1.65,2.305,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy28,1,2.305,2.923,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy28,0,2.923,3.41,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy28,5,3.41,4.875,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy28,6,4.875,6.50501,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy31,8,0.0,3.609,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy31,0,3.609,4.055,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy31,9,4.055,4.621,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy31,1,4.621,5.54,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy31,7,5.54,10.527,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy31,4,10.527,13.839,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy36,0,0.0,0.973,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy36,15,0.973,1.586,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy36,0,1.586,3.427,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy36,1,3.427,4.843,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy36,2,4.843,7.55,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy41,8,0.0,7.324,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy41,0,7.324,14.37299,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy45,7,0.0,2.537,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy45,8,2.537,5.179,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy45,0,5.179,6.866,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy45,1,6.866,8.907,-1,-1,OOPS
falls/CatsHatePlastic-BestFailsoftheWeek_FailArmy45,2,8.907,12.73333,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy0,0,0.0,0.473,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy0,1,0.473,4.94,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy0,7,4.94,6.58,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy0,0,6.58,13.894,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy0,9,13.894,15.708,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy0,8,15.708,17.973,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy12,7,0.0,6.433,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy12,8,6.433,12.182,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy12,1,12.182,13.938,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy12,2,13.938,14.46,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy12,7,14.46,17.13701,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy14,0,0.0,1.675,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy14,1,1.675,3.103,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy14,9,3.103,4.513,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy14,9,4.513,5.25,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy14,1,5.25,6.958,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy14,7,6.958,8.344,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy14,8,8.344,8.753,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy14,4,8.753,14.522,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy14,9,14.522,16.37,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy14,1,16.37,18.117,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy14,2,18.117,20.456,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy23,9,0.0,2.021,-1,-1,OOPS
falls/CaughtSlippin-FailsoftheWeekFebruary2019_FailArmy23,1,2.021,3.989,-1,-1,OOPS
